"titles" "years" "links" "rateCount" "rateValue"
"Nie ma mocnych " "(1974)" "/film/Nie+ma+mocnych-1974-973" " 123 177 ocen " "7,59"
"Iron Man " "(2008)" "/film/Iron+Man-2008-122541" " 357 870 ocen " "7,59"
"Mój s¹siad Totoro " "(1988)" "/film/M%C3%B3j+s%C4%85siad+Totoro-1988-34656" " 57 360 ocen " "7,59"
"Tañcz¹c w ciemnoœciach " "(2000)" "/film/Ta%C5%84cz%C4%85c+w+ciemno%C5%9Bciach-2000-1417" " 55 847 ocen " "7,59"
"Jeniec: Tak daleko jak nogi ponios¹ " "(2001)" "/film/Jeniec%3A+Tak+daleko+jak+nogi+ponios%C4%85-2001-93761" " 71 532 oceny " "7,59"
"Duma i uprzedzenie " "(2005)" "/film/Duma+i+uprzedzenie-2005-125487" " 151 057 ocen " "7,58"
"Jutro bêdziemy szczêœliwi " "(2016)" "/film/Jutro+b%C4%99dziemy+szcz%C4%99%C5%9Bliwi-2016-757040" " 84 474 oceny " "7,58"
"Wyznania gejszy " "(2005)" "/film/Wyznania+gejszy-2005-173500" " 175 380 ocen " "7,58"
"Kimi no Na wa. " "(2016)" "/film/Kimi+no+Na+wa.-2016-760082" " 20 635 ocen " "7,58"
"Chce siê ¿yæ " "(2013)" "/film/Chce+si%C4%99+%C5%BCy%C4%87-2013-648982" " 111 580 ocen " "7,58"
"Noc na Ziemi " "(1991)" "/film/Noc+na+Ziemi-1991-8171" " 39 416 ocen " "7,57"
"Hair " "(1979)" "/film/Hair-1979-6001" " 58 661 ocen " "7,57"
"Ziemia obiecana " "(1974)" "/film/Ziemia+obiecana-1974-1073" " 47 759 ocen " "7,57"
"Jojo Rabbit " "(2019)" "/film/Jojo+Rabbit-2019-817417" " 67 662 oceny " "7,57"
"Twardowsky 2.0 " "(2016)" "/film/Twardowsky+2.0-2016-774850" " 54 566 ocen " "7,57"
"Baraka " "(1992)" "/film/Baraka-1992-104077" " 23 964 oceny " "7,57"
"Senna " "(2010)" "/film/Senna-2010-532261" " 32 869 ocen " "7,57"
"Do utraty si³ " "(2015)" "/film/Do+utraty+si%C5%82-2015-609966" " 144 127 ocen " "7,57"
"Dyktator " "(1940)" "/film/Dyktator-1940-31335" " 35 149 ocen " "7,56"
"Cyrk motyli " "(2009)" "/film/Cyrk+motyli-2009-542342" " 51 313 ocen " "7,56"
"Sherlock Holmes: Gra cieni " "(2011)" "/film/Sherlock+Holmes%3A+Gra+cieni-2011-556864" " 265 405 ocen " "7,56"
"Amores perros " "(2000)" "/film/Amores+perros-2000-31040" " 66 659 ocen " "7,56"
"Epoka lodowcowa " "(2002)" "/film/Epoka+lodowcowa-2002-32014" " 478 741 ocen " "7,56"
"Nienawistna ósemka " "(2015)" "/film/Nienawistna+%C3%B3semka-2015-714192" " 200 892 oceny " "7,56"
"Cz³owiek s³oñ " "(1980)" "/film/Cz%C5%82owiek+s%C5%82o%C5%84-1980-1087" " 47 110 ocen " "7,56"
"Choæ goni nas czas " "(2007)" "/film/Cho%C4%87+goni+nas+czas-2007-372601" " 242 333 oceny " "7,56"
"Kwiat pustyni " "(2009)" "/film/Kwiat+pustyni-2009-495616" " 128 608 ocen " "7,56"
"Si³a i honor " "(2000)" "/film/Si%C5%82a+i+honor-2000-30585" " 83 439 ocen " "7,56"
"Gwiezdne wojny: Czêœæ III - Zemsta Sithów " "(2005)" "/film/Gwiezdne+wojny%3A+Cz%C4%99%C5%9B%C4%87+III+-+Zemsta+Sith%C3%B3w-2005-5982" " 242 221 ocen " "7,56"
"Hobbit: Pustkowie Smauga " "(2013)" "/film/Hobbit%3A+Pustkowie+Smauga-2013-469867" " 304 540 ocen " "7,56"
"Czarny kot, bia³y kot " "(1998)" "/film/Czarny+kot%2C+bia%C5%82y+kot-1998-514" " 58 316 ocen " "7,56"
"To¿samoœæ Bourne'a " "(2002)" "/film/To%C5%BCsamo%C5%9B%C4%87+Bourne%27a-2002-31497" " 227 313 ocen " "7,56"
"S³aby punkt " "(2007)" "/film/S%C5%82aby+punkt-2007-286244" " 152 030 ocen " "7,56"
"Motylek " "(1973)" "/film/Motylek-1973-8529" " 31 661 ocen " "7,55"
"Zapl¹tani " "(2010)" "/film/Zapl%C4%85tani-2010-122832" " 209 135 ocen " "7,55"
"Sztuka spadania " "(2004)" "/film/Sztuka+spadania-2004-95825" " 86 686 ocen " "7,55"
"Paperman " "(2012)" "/film/Paperman-2012-656831" " 67 424 oceny " "7,55"
"Plan doskona³y " "(2006)" "/film/Plan+doskona%C5%82y-2006-207851" " 139 030 ocen " "7,55"
"Dziecko Rosemary " "(1968)" "/film/Dziecko+Rosemary-1968-1104" " 137 781 ocen " "7,55"
"Tamte dni, tamte noce " "(2017)" "/film/Tamte+dni%2C+tamte+noce-2017-779394" " 99 993 oceny " "7,55"
"Obywatel Kane " "(1941)" "/film/Obywatel+Kane-1941-31279" " 52 178 ocen " "7,55"
"Wichry namiêtnoœci " "(1994)" "/film/Wichry+nami%C4%99tno%C5%9Bci-1994-1229" " 87 246 ocen " "7,55"
"Pan ¿ycia i œmierci " "(2005)" "/film/Pan+%C5%BCycia+i+%C5%9Bmierci-2005-111532" " 304 573 oceny " "7,55"
"Logan: Wolverine " "(2017)" "/film/Logan%3A+Wolverine-2017-713552" " 156 063 oceny " "7,55"
"Jab³ka Adama " "(2005)" "/film/Jab%C5%82ka+Adama-2005-4313" " 84 350 ocen " "7,54"
"Miasto gniewu " "(2004)" "/film/Miasto+gniewu-2004-107996" " 148 083 oceny " "7,54"
"Poci¹g " "(1959)" "/film/Poci%C4%85g-1959-8718" " 25 422 oceny " "7,54"
"Jestem Bogiem " "(2011)" "/film/Jestem+Bogiem-2011-548252" " 331 911 ocen " "7,54"
"Annie Hall " "(1977)" "/film/Annie+Hall-1977-935" " 59 245 ocen " "7,54"
"A teraz coœ z zupe³nie innej beczki " "(1971)" "/film/A+teraz+co%C5%9B+z+zupe%C5%82nie+innej+beczki-1971-1098" " 41 876 ocen " "7,54"
"Harry Potter i Czara Ognia " "(2005)" "/film/Harry+Potter+i+Czara+Ognia-2005-95746" " 387 898 ocen " "7,54"
"Kabaret " "(1972)" "/film/Kabaret-1972-1313" " 33 019 ocen " "7,54"
"Polowanie na Czerwony PaŸdziernik " "(1990)" "/film/Polowanie+na+Czerwony+Pa%C5%BAdziernik-1990-8774" " 116 094 oceny " "7,54"
"Terminator 2: Dzieñ s¹du " "(1991)" "/film/Terminator+2%3A+Dzie%C5%84+s%C4%85du-1991-992" " 251 600 ocen " "7,54"
"By³ sobie pies " "(2017)" "/film/By%C5%82+sobie+pies-2017-756406" " 57 796 ocen " "7,54"
"Cz³owiek ringu " "(2005)" "/film/Cz%C5%82owiek+ringu-2005-107060" " 80 823 oceny " "7,53"
"Marsjanin " "(2015)" "/film/Marsjanin-2015-715533" " 265 739 ocen " "7,53"
"Deadpool 2 " "(2018)" "/film/Deadpool+2-2018-760429" " 152 731 ocen " "7,53"
"Sól ziemi " "(2014)" "/film/S%C3%B3l+ziemi-2014-709349" " 17 873 oceny " "7,53"
"Matrix " "(1999)" "/film/Matrix-1999-628" " 801 510 ocen " "7,53"
"Zimna wojna " "(2018)" "/film/Zimna+wojna-2018-764039" " 109 895 ocen " "7,53"
"Trzy kolory: Niebieski " "(1993)" "/film/Trzy+kolory%3A+Niebieski-1993-1161" " 63 422 oceny " "7,53"
"Fighter " "(2010)" "/film/Fighter-2010-420435" " 105 908 ocen " "7,53"
"Podaj dalej " "(2000)" "/film/Podaj+dalej-2000-1507" " 171 013 ocen " "7,53"
"Brudny Harry " "(1971)" "/film/Brudny+Harry-1971-4357" " 78 238 ocen " "7,53"
"Snajper " "(2014)" "/film/Snajper-2014-656040" " 232 009 ocen " "7,53"
"Obcy - decyduj¹ce starcie " "(1986)" "/film/Obcy+-+decyduj%C4%85ce+starcie-1986-994" " 197 854 oceny " "7,53"
"Z dystansu " "(2011)" "/film/Z+dystansu-2011-587177" " 51 605 ocen " "7,53"
"Sugar Man " "(2012)" "/film/Sugar+Man-2012-644473" " 68 362 oceny " "7,53"
"Deadpool " "(2016)" "/film/Deadpool-2016-514675" " 325 016 ocen " "7,53"
"Du¿a ryba " "(2003)" "/film/Du%C5%BCa+ryba-2003-36365" " 95 813 ocen " "7,53"
"Trzy kolory: Czerwony " "(1994)" "/film/Trzy+kolory%3A+Czerwony-1994-1162" " 41 544 oceny " "7,53"
"Czas na mi³oœæ " "(2013)" "/film/Czas+na+mi%C5%82o%C5%9B%C4%87-2013-644432" " 184 841 ocen " "7,53"
"Marzyciel " "(2004)" "/film/Marzyciel-2004-98590" " 249 184 oceny " "7,53"
"Mama " "(2014)" "/film/Mama-2014-709353" " 37 957 ocen " "7,53"
"To w³aœnie mi³oœæ " "(2003)" "/film/To+w%C5%82a%C5%9Bnie+mi%C5%82o%C5%9B%C4%87-2003-99390" " 248 090 ocen " "7,52"
"Wielkie piêkno " "(2013)" "/film/Wielkie+pi%C4%99kno-2013-658317" " 64 761 ocen " "7,52"
"Sêdzia " "(2014)" "/film/S%C4%99dzia-2014-630714" " 158 985 ocen " "7,52"
"Ostatnia rodzina " "(2016)" "/film/Ostatnia+rodzina-2016-735683" " 111 741 ocen " "7,52"
"Billy Elliot " "(2000)" "/film/Billy+Elliot-2000-1471" " 137 655 ocen " "7,52"
"A¿ poleje siê krew " "(2007)" "/film/A%C5%BC+poleje+si%C4%99+krew-2007-239166" " 76 346 ocen " "7,52"
"To wspania³e ¿ycie " "(1946)" "/film/To+wspania%C5%82e+%C5%BCycie-1946-31793" " 21 864 oceny " "7,52"
"Oldboy " "(2003)" "/film/Oldboy-2003-115059" " 81 401 ocen " "7,52"
"Upadek " "(1993)" "/film/Upadek-1993-11398" " 90 966 ocen " "7,52"
"Batman - Pocz¹tek " "(2005)" "/film/Batman+-+Pocz%C4%85tek-2005-106376" " 340 183 oceny " "7,52"
"Hotel Ruanda " "(2004)" "/film/Hotel+Ruanda-2004-139825" " 57 469 ocen " "7,52"
"To nie jest kraj dla starych ludzi " "(2007)" "/film/To+nie+jest+kraj+dla+starych+ludzi-2007-259289" " 213 169 ocen " "7,52"
"Fortepian " "(1993)" "/film/Fortepian-1993-1058" " 48 759 ocen " "7,51"
"Œcigany " "(1993)" "/film/%C5%9Acigany-1993-1233" " 119 047 ocen " "7,51"
"Czerwony smok " "(2002)" "/film/Czerwony+smok-2002-32359" " 240 247 ocen " "7,51"
"Cast Away - poza œwiatem " "(2000)" "/film/Cast+Away+-+poza+%C5%9Bwiatem-2000-1470" " 564 012 ocen " "7,51"
"Underground " "(1995)" "/film/Underground-1995-990" " 37 219 ocen " "7,51"
"Bez mojej zgody " "(2009)" "/film/Bez+mojej+zgody-2009-463328" " 111 795 ocen " "7,51"
"Krótki film o mi³oœci " "(1988)" "/film/Kr%C3%B3tki+film+o+mi%C5%82o%C5%9Bci-1988-1158" " 39 597 ocen " "7,51"
"Ocean's Eleven: Ryzykowna gra " "(2001)" "/film/Ocean%27s+Eleven%3A+Ryzykowna+gra-2001-8263" " 217 023 oceny " "7,51"
"Nó¿ w wodzie " "(1961)" "/film/N%C3%B3%C5%BC+w+wodzie-1961-894" " 52 864 oceny " "7,51"
"Znachor " "(1981)" "/film/Znachor-1981-1175" " 132 701 ocen " "7,51"
"Teoria wszystkiego " "(2014)" "/film/Teoria+wszystkiego-2014-691862" " 201 198 ocen " "7,51"
"WALL·E " "(2008)" "/film/WALL%C2%B7E-2008-399328" " 282 708 ocen " "7,51"
"Piêkna i Bestia " "(1991)" "/film/Pi%C4%99kna+i+Bestia-1991-31366" " 156 801 ocen " "7,51"
"21 gramów " "(2003)" "/film/21+gram%C3%B3w-2003-97088" " 138 805 ocen " "7,51"
"Rêkopis znaleziony w Saragossie " "(1964)" "/film/R%C4%99kopis+znaleziony+w+Saragossie-1964-902" " 28 577 ocen " "7,51"
"Mechanik " "(2004)" "/film/Mechanik-2004-107377" " 130 926 ocen " "7,50"
"Krucjata Bourne'a " "(2004)" "/film/Krucjata+Bourne%27a-2004-106415" " 150 716 ocen " "7,50"
"Czas zabijania " "(1996)" "/film/Czas+zabijania-1996-4794" " 59 922 oceny " "7,50"
"Harry Potter i Insygnia Œmierci: Czêœæ I " "(2010)" "/film/Harry+Potter+i+Insygnia+%C5%9Amierci%3A+Cz%C4%99%C5%9B%C4%87+I-2010-396969" " 303 376 ocen " "7,50"
"300 " "(2006)" "/film/300-2006-163597" " 384 308 ocen " "7,50"
"Misery " "(1990)" "/film/Misery-1990-1237" " 157 454 oceny " "7,50"
"Amelia " "(2001)" "/film/Amelia-2001-31416" " 258 069 ocen " "7,50"
"12 ma³p " "(1995)" "/film/12+ma%C5%82p-1995-1210" " 209 399 ocen " "7,50"
"Memento " "(2000)" "/film/Memento-2000-7656" " 185 526 ocen " "7,50"
"¯ycie na pods³uchu " "(2006)" "/film/%C5%BBycie+na+pods%C5%82uchu-2006-293175" " 45 057 ocen " "7,50"
"Dzikie historie " "(2014)" "/film/Dzikie+historie-2014-689545" " 120 008 ocen " "7,50"
"Kraina lodu " "(2013)" "/film/Kraina+lodu-2013-651932" " 250 974 oceny " "7,50"
"Ma³y Ksi¹¿ê " "(2015)" "/film/Ma%C5%82y+Ksi%C4%85%C5%BC%C4%99-2015-602026" " 82 825 ocen " "7,50"
"Dogville " "(2003)" "/film/Dogville-2003-33328" " 57 179 ocen " "7,50"
"Fargo " "(1996)" "/film/Fargo-1996-1253" " 100 033 oceny " "7,49"
"Okrêt " "(1981)" "/film/Okr%C4%99t-1981-1289" " 44 224 oceny " "7,49"
"Jestem legend¹ " "(2007)" "/film/Jestem+legend%C4%85-2007-217801" " 464 558 ocen " "7,49"
"August Rush " "(2007)" "/film/August+Rush-2007-224726" " 80 980 ocen " "7,49"
"Urodzeni mordercy " "(1994)" "/film/Urodzeni+mordercy-1994-1049" " 99 122 oceny " "7,49"
"Krwawy diament " "(2006)" "/film/Krwawy+diament-2006-200092" " 254 214 ocen " "7,49"
"1917 " "(2019)" "/film/1917-2019-816980" " 59 411 ocen " "7,49"
"Niebezpieczne zwi¹zki " "(1988)" "/film/Niebezpieczne+zwi%C4%85zki-1988-1017" " 46 220 ocen " "7,49"
"Manchester by the Sea " "(2016)" "/film/Manchester+by+the+Sea-2016-736182" " 111 080 ocen " "7,49"
"Twardowsky " "(2015)" "/film/Twardowsky-2015-759564" " 54 032 oceny " "7,49"
"Wesele " "(2004)" "/film/Wesele-2004-124098" " 208 535 ocen " "7,49"
"Siódma pieczêæ " "(1957)" "/film/Si%C3%B3dma+piecz%C4%99%C4%87-1957-1454" " 48 940 ocen " "7,49"
"Amator " "(1979)" "/film/Amator-1979-3808" " 28 653 oceny " "7,49"
"Lion. Droga do domu " "(2016)" "/film/Lion.+Droga+do+domu-2016-731226" " 68 453 oceny " "7,48"
"Miasteczko Halloween " "(1993)" "/film/Miasteczko+Halloween-1993-7705" " 72 119 ocen " "7,48"
"Spotlight " "(2015)" "/film/Spotlight-2015-723550" " 161 520 ocen " "7,48"
"Nie lubiê poniedzia³ku " "(1971)" "/film/Nie+lubi%C4%99+poniedzia%C5%82ku-1971-901" " 101 292 oceny " "7,48"
"Mustang z Dzikiej Doliny " "(2002)" "/film/Mustang+z+Dzikiej+Doliny-2002-32363" " 83 669 ocen " "7,48"
"Stra¿nicy Galaktyki vol. 2 " "(2017)" "/film/Stra%C5%BCnicy+Galaktyki+vol.+2-2017-722146" " 151 197 ocen " "7,48"
"Dzieñ próby " "(2001)" "/film/Dzie%C5%84+pr%C3%B3by-2001-31686" " 105 411 ocen " "7,48"
"Morderstwo pierwszego stopnia " "(1995)" "/film/Morderstwo+pierwszego+stopnia-1995-1055" " 27 051 ocen " "7,48"
"Gnij¹ca panna m³oda " "(2005)" "/film/Gnij%C4%85ca+panna+m%C5%82oda-2005-118497" " 216 862 oceny " "7,48"
"The Maker " "(2011)" "/film/The+Maker-2011-643872" " 31 882 oceny " "7,48"
"Nienawiœæ " "(1995)" "/film/Nienawi%C5%9B%C4%87-1995-8106" " 37 945 ocen " "7,48"
"Thelma i Louise " "(1991)" "/film/Thelma+i+Louise-1991-984" " 69 004 oceny " "7,48"
"Pora umieraæ " "(2007)" "/film/Pora+umiera%C4%87-2007-338318" " 32 690 ocen " "7,48"
"Ostatni Mohikanin " "(1992)" "/film/Ostatni+Mohikanin-1992-8427" " 94 963 oceny " "7,48"
"Prze³amuj¹c fale " "(1996)" "/film/Prze%C5%82amuj%C4%85c+fale-1996-158" " 43 929 ocen " "7,47"
"Sweeney Todd: Demoniczny golibroda z Fleet Street " "(2007)" "/film/Sweeney+Todd%3A+Demoniczny+golibroda+z+Fleet+Street-2007-191945" " 202 882 oceny " "7,47"
"Za garœæ dolarów " "(1964)" "/film/Za+gar%C5%9B%C4%87+dolar%C3%B3w-1964-11889" " 41 728 ocen " "7,47"
"Szklana pu³apka " "(1988)" "/film/Szklana+pu%C5%82apka-1988-1270" " 212 358 ocen " "7,47"
"Harry Potter i Kamieñ Filozoficzny " "(2001)" "/film/Harry+Potter+i+Kamie%C5%84+Filozoficzny-2001-30571" " 409 851 ocen " "7,47"
"Tajemnice Los Angeles " "(1997)" "/film/Tajemnice+Los+Angeles-1997-555" " 64 528 ocen " "7,47"
"Lokator " "(1976)" "/film/Lokator-1976-7194" " 33 026 ocen " "7,47"
"Kolor purpury " "(1985)" "/film/Kolor+purpury-1985-1218" " 39 478 ocen " "7,47"
"Miêdzy piek³em a niebem " "(1998)" "/film/Mi%C4%99dzy+piek%C5%82em+a+niebem-1998-538" " 98 394 oceny " "7,47"
"Powrót " "(2003)" "/film/Powr%C3%B3t-2003-107697" " 31 249 ocen " "7,47"
"1900: Cz³owiek legenda " "(1998)" "/film/1900%3A+Cz%C5%82owiek+legenda-1998-863" " 27 255 ocen " "7,47"
"Persepolis " "(2007)" "/film/Persepolis-2007-338362" " 38 633 oceny " "7,47"
"Harry Potter i Ksi¹¿ê Pó³krwi " "(2009)" "/film/Harry+Potter+i+Ksi%C4%85%C5%BC%C4%99+P%C3%B3%C5%82krwi-2009-142402" " 294 717 ocen " "7,47"
"Charlie " "(2012)" "/film/Charlie-2012-572639" " 138 688 ocen " "7,46"
"Blues Brothers " "(1980)" "/film/Blues+Brothers-1980-1225" " 99 009 ocen " "7,46"
"Tam, gdzie rosn¹ poziomki " "(1957)" "/film/Tam%2C+gdzie+rosn%C4%85+poziomki-1957-31670" " 29 380 ocen " "7,46"
"Indiana Jones i Œwi¹tynia Zag³ady " "(1984)" "/film/Indiana+Jones+i+%C5%9Awi%C4%85tynia+Zag%C5%82ady-1984-1214" " 150 122 oceny " "7,46"
"Las Vegas Parano " "(1998)" "/film/Las+Vegas+Parano-1998-772" " 159 748 ocen " "7,46"
"Zabiæ drozda " "(1962)" "/film/Zabi%C4%87+drozda-1962-11900" " 30 530 ocen " "7,46"
"Zabójczy numer " "(2006)" "/film/Zab%C3%B3jczy+numer-2006-130508" " 81 720 ocen " "7,46"
"Millennium: Mê¿czyŸni, którzy nienawidz¹ kobiet " "(2009)" "/film/Millennium%3A+M%C4%99%C5%BCczy%C5%BAni%2C+kt%C3%B3rzy+nienawidz%C4%85+kobiet-2009-465857" " 80 259 ocen " "7,46"
"Hooligans " "(2005)" "/film/Hooligans-2005-124119" " 352 597 ocen " "7,46"
"Patriota " "(2000)" "/film/Patriota-2000-944" " 139 797 ocen " "7,46"
"Zakochany kundel " "(1955)" "/film/Zakochany+kundel-1955-93644" " 113 507 ocen " "7,45"
"Zabójcza broñ " "(1987)" "/film/Zab%C3%B3jcza+bro%C5%84-1987-1308" " 123 659 ocen " "7,45"
"Trzy kolory: Bia³y " "(1994)" "/film/Trzy+kolory%3A+Bia%C5%82y-1994-1160" " 43 086 ocen " "7,45"
"Prawdziwa historia " "(2005)" "/film/Prawdziwa+historia-2005-124079" " 42 021 ocen " "7,45"
"Madagaskar " "(2005)" "/film/Madagaskar-2005-107535" " 384 223 oceny " "7,45"
"Wszystko o mojej matce " "(1999)" "/film/Wszystko+o+mojej+matce-1999-758" " 66 874 oceny " "7,45"
"Blade Runner 2049 " "(2017)" "/film/Blade+Runner+2049-2017-630798" " 145 176 ocen " "7,45"
"Vincent " "(1982)" "/film/Vincent-1982-11463" " 41 771 ocen " "7,45"
"Metropolis " "(1927)" "/film/Metropolis-1927-31352" " 22 151 ocen " "7,44"
"Wejœcie smoka " "(1973)" "/film/Wej%C5%9Bcie+smoka-1973-11580" " 87 308 ocen " "7,44"
"Zanim siê pojawi³eœ " "(2016)" "/film/Zanim+si%C4%99+pojawi%C5%82e%C5%9B-2016-723705" " 167 132 oceny " "7,44"
"Z³o " "(2003)" "/film/Z%C5%82o-2003-109907" " 49 334 oceny " "7,44"
"Wróg publiczny " "(1998)" "/film/Wr%C3%B3g+publiczny-1998-11783" " 106 834 oceny " "7,44"
"Cienka czerwona linia " "(1998)" "/film/Cienka+czerwona+linia-1998-28" " 91 047 ocen " "7,44"
"Upiór w operze " "(2004)" "/film/Upi%C3%B3r+w+operze-2004-106461" " 76 106 ocen " "7,44"
"Byliœmy ¿o³nierzami " "(2002)" "/film/Byli%C5%9Bmy+%C5%BCo%C5%82nierzami-2002-31750" " 72 445 ocen " "7,44"
"Bulwar Zachodz¹cego S³oñca " "(1950)" "/film/Bulwar+Zachodz%C4%85cego+S%C5%82o%C5%84ca-1950-31278" " 18 992 oceny " "7,44"
"Herkules " "(1997)" "/film/Herkules-1997-522" " 115 418 ocen " "7,44"
"Poszukiwany, poszukiwana " "(1972)" "/film/Poszukiwany%2C+poszukiwana-1972-1169" " 136 580 ocen " "7,44"
"Dracula " "(1992)" "/film/Dracula-1992-1013" " 137 414 ocen " "7,44"
"Odlot " "(2009)" "/film/Odlot-2009-436704" " 243 429 ocen " "7,43"
"Stalker " "(1979)" "/film/Stalker-1979-30808" " 29 192 oceny " "7,43"
"Control " "(2007)" "/film/Control-2007-211364" " 40 801 ocen " "7,43"
"Tato " "(1995)" "/film/Tato-1995-1192" " 98 511 ocen " "7,43"
"Rejs " "(1970)" "/film/Rejs-1970-751" " 123 583 oceny " "7,43"
"Avengers " "(2012)" "/film/Avengers-2012-371515" " 308 714 ocen " "7,43"
"Jeden dzieñ " "(2011)" "/film/Jeden+dzie%C5%84-2011-571418" " 163 017 ocen " "7,43"
"Potwory i spó³ka " "(2001)" "/film/Potwory+i+sp%C3%B3%C5%82ka-2001-31508" " 200 510 ocen " "7,43"
"Porozmawiaj z ni¹ " "(2002)" "/film/Porozmawiaj+z+ni%C4%85-2002-32413" " 62 650 ocen " "7,43"
"Skazany na bluesa " "(2005)" "/film/Skazany+na+bluesa-2005-99027" " 226 074 oceny " "7,43"
"Miasto anio³ów " "(1998)" "/film/Miasto+anio%C5%82%C3%B3w-1998-116" " 144 433 oceny " "7,43"
"Casino Royale " "(2006)" "/film/Casino+Royale-2006-107642" " 260 220 ocen " "7,42"
"Zniewolony. 12 Years a Slave " "(2013)" "/film/Zniewolony.+12+Years+a+Slave-2013-632419" " 144 467 ocen " "7,42"
"Szko³a uczuæ " "(2002)" "/film/Szko%C5%82a+uczu%C4%87-2002-33295" " 230 528 ocen " "7,42"
"Ukryte dzia³ania " "(2016)" "/film/Ukryte+dzia%C5%82ania-2016-763134" " 57 739 ocen " "7,42"
"Anastazja " "(1997)" "/film/Anastazja-1997-6" " 85 770 ocen " "7,42"
"Skazaniec " "(2008)" "/film/Skazaniec-2008-464212" " 78 257 ocen " "7,42"
"Mulholland Drive " "(2001)" "/film/Mulholland+Drive-2001-30630" " 83 367 ocen " "7,42"
"Szybcy i wœciekli " "(2001)" "/film/Szybcy+i+w%C5%9Bciekli-2001-30588" " 281 579 ocen " "7,42"
"Who Am I. Mo¿esz byæ kim chcesz " "(2014)" "/film/Who+Am+I.+Mo%C5%BCesz+by%C4%87+kim+chcesz-2014-726430" " 51 455 ocen " "7,42"
"12 prac Asteriksa " "(1976)" "/film/12+prac+Asteriksa-1976-32495" " 70 933 oceny " "7,42"
"Popió³ i diament " "(1958)" "/film/Popi%C3%B3%C5%82+i+diament-1958-1118" " 37 865 ocen " "7,42"
"Plac Zbawiciela " "(2006)" "/film/Plac+Zbawiciela-2006-245950" " 81 633 oceny " "7,42"
"Powrót do przysz³oœci II " "(1989)" "/film/Powr%C3%B3t+do+przysz%C5%82o%C5%9Bci+II-1989-8824" " 171 999 ocen " "7,42"
"Egzorcysta " "(1973)" "/film/Egzorcysta-1973-1315" " 120 021 ocen " "7,42"
"Harry Potter i Zakon Feniksa " "(2007)" "/film/Harry+Potter+i+Zakon+Feniksa-2007-113008" " 306 264 oceny " "7,42"
"Gwiazd naszych wina " "(2014)" "/film/Gwiazd+naszych+wina-2014-681825" " 216 289 ocen " "7,41"
"Pokuta " "(2007)" "/film/Pokuta-2007-305474" " 110 327 ocen " "7,41"
"Bracia " "(2009)" "/film/Bracia-2009-459973" " 123 535 ocen " "7,41"
"Kolekcjoner koœci " "(1999)" "/film/Kolekcjoner+ko%C5%9Bci-1999-849" " 178 401 ocen " "7,41"
"Vabank II, czyli riposta " "(1984)" "/film/Vabank+II%2C+czyli+riposta-1984-1147" " 71 320 ocen " "7,41"
"Captain Fantastic " "(2016)" "/film/Captain+Fantastic-2016-720204" " 74 873 oceny " "7,41"
"Lepiej byæ nie mo¿e " "(1997)" "/film/Lepiej+by%C4%87+nie+mo%C5%BCe-1997-97" " 108 818 ocen " "7,41"
"Straight Outta Compton " "(2015)" "/film/Straight+Outta+Compton-2015-652435" " 52 166 ocen " "7,41"
"Niech bêdzie teraz " "(2012)" "/film/Niech+b%C4%99dzie+teraz-2012-627415" " 93 039 ocen " "7,41"
"Ucieczka z Alcatraz " "(1979)" "/film/Ucieczka+z+Alcatraz-1979-11306" " 67 552 oceny " "7,40"
"Motyl i skafander " "(2007)" "/film/Motyl+i+skafander-2007-122242" " 61 278 ocen " "7,40"
"Ostatni król Szkocji " "(2006)" "/film/Ostatni+kr%C3%B3l+Szkocji-2006-231584" " 82 187 ocen " "7,40"
"Czekolada " "(2000)" "/film/Czekolada-2000-4545" " 209 300 ocen " "7,40"
"Planeta skarbów " "(2002)" "/film/Planeta+skarb%C3%B3w-2002-32254" " 56 989 ocen " "7,40"
"Stra¿nicy Galaktyki " "(2014)" "/film/Stra%C5%BCnicy+Galaktyki-2014-594357" " 228 665 ocen " "7,40"
"Spacer po linie " "(2005)" "/film/Spacer+po+linie-2005-119046" " 60 644 oceny " "7,40"
"Dirty Dancing " "(1987)" "/film/Dirty+Dancing-1987-11726" " 266 260 ocen " "7,40"
"Siedmiu wspania³ych " "(1960)" "/film/Siedmiu+wspania%C5%82ych-1960-9525" " 40 268 ocen " "7,40"
"Kana³ " "(1956)" "/film/Kana%C5%82-1956-1117" " 34 701 ocen " "7,40"
"V jak Vendetta " "(2005)" "/film/V+jak+Vendetta-2005-180040" " 281 774 oceny " "7,40"
"Wyspa psów " "(2018)" "/film/Wyspa+ps%C3%B3w-2018-756278" " 32 445 ocen " "7,40"
"D¿entelmeni " "(2019)" "/film/D%C5%BCentelmeni-2019-817420" " 42 248 ocen " "7,40"
"Erin Brockovich " "(2000)" "/film/Erin+Brockovich-2000-883" " 78 451 ocen " "7,40"
"Pocahontas " "(1995)" "/film/Pocahontas-1995-8712" " 160 935 ocen " "7,40"
"Vaiana: Skarb oceanu " "(2016)" "/film/Vaiana%3A+Skarb+oceanu-2016-704635" " 99 359 ocen " "7,40"
"Narodziny gwiazdy " "(2018)" "/film/Narodziny+gwiazdy-2018-542576" " 159 554 oceny " "7,40"
"Sin City - Miasto grzechu " "(2005)" "/film/Sin+City+-+Miasto+grzechu-2005-112584" " 261 726 ocen " "7,40"
